FinancialYear,Quarter,OrgCode,OrgName,Measure,Value
2021-2022,4,E54000041,Dorset,Number of maternities,1360
2021-2022,4,E54000041,Dorset,Women known to be non-smokers at time of delivery,1170
2021-2022,4,E54000041,Dorset,Women known to be smokers at time of delivery,121
2021-2022,4,E54000041,Dorset,Women whose smoking status was not known at time of delivery,69
2021-2022,4,E54000043,Gloucestershire,Number of maternities,1333
2021-2022,4,E54000043,Gloucestershire,Women known to be non-smokers at time of delivery,1147
2021-2022,4,E54000043,Gloucestershire,Women known to be smokers at time of delivery,153
2021-2022,4,E54000043,Gloucestershire,Women whose smoking status was not known at time of delivery,33
2021-2022,4,E54000021,Cambridgeshire and Peterborough,Number of maternities,2270
2021-2022,4,E54000021,Cambridgeshire and Peterborough,Women known to be non-smokers at time of delivery,1932
2021-2022,4,E54000021,Cambridgeshire and Peterborough,Women known to be smokers at time of delivery,225
2021-2022,4,E54000021,Cambridgeshire and Peterborough,Women whose smoking status was not known at time of delivery,113
2021-2022,4,E54000022,Norfolk and Waveney Health and Care Partnership,Number of maternities,2010
2021-2022,4,E54000022,Norfolk and Waveney Health and Care Partnership,Women known to be non-smokers at time of delivery,1757
2021-2022,4,E54000022,Norfolk and Waveney Health and Care Partnership,Women known to be smokers at time of delivery,234
2021-2022,4,E54000022,Norfolk and Waveney Health and Care Partnership,Women whose smoking status was not known at time of delivery,19
2021-2022,4,E54000023,Suffolk and North East Essex,Number of maternities,2163
2021-2022,4,E54000023,Suffolk and North East Essex,Women known to be non-smokers at time of delivery,1905
2021-2022,4,E54000023,Suffolk and North East Essex,Women known to be smokers at time of delivery,195
2021-2022,4,E54000023,Suffolk and North East Essex,Women whose smoking status was not known at time of delivery,63
2021-2022,4,E54000024,"Bedfordshire, Luton and Milton Keynes",Number of maternities,2701
2021-2022,4,E54000024,"Bedfordshire, Luton and Milton Keynes",Women known to be non-smokers at time of delivery,2447
2021-2022,4,E54000024,"Bedfordshire, Luton and Milton Keynes",Women known to be smokers at time of delivery,226
2021-2022,4,E54000024,"Bedfordshire, Luton and Milton Keynes",Women whose smoking status was not known at time of delivery,28
2021-2022,4,E54000025,Hertfordshire and West Essex,Number of maternities,3314
2021-2022,4,E54000025,Hertfordshire and West Essex,Women known to be non-smokers at time of delivery,3049
2021-2022,4,E54000025,Hertfordshire and West Essex,Women known to be smokers at time of delivery,219
2021-2022,4,E54000025,Hertfordshire and West Essex,Women whose smoking status was not known at time of delivery,46
2021-2022,4,E54000026,Mid and South Essex,Number of maternities,2725
2021-2022,4,E54000026,Mid and South Essex,Women known to be non-smokers at time of delivery,2450
2021-2022,4,E54000026,Mid and South Essex,Women known to be smokers at time of delivery,250
2021-2022,4,E54000026,Mid and South Essex,Women whose smoking status was not known at time of delivery,25
2021-2022,4,E54000010,Staffordshire and Stoke on Trent,Number of maternities,2606
2021-2022,4,E54000010,Staffordshire and Stoke on Trent,Women known to be non-smokers at time of delivery,2279
2021-2022,4,E54000010,Staffordshire and Stoke on Trent,Women known to be smokers at time of delivery,307
2021-2022,4,E54000010,Staffordshire and Stoke on Trent,Women whose smoking status was not known at time of delivery,20
2021-2022,4,E54000011,Shropshire and Telford and Wrekin,Number of maternities,1106
2021-2022,4,E54000011,Shropshire and Telford and Wrekin,Women known to be non-smokers at time of delivery,963
2021-2022,4,E54000011,Shropshire and Telford and Wrekin,Women known to be smokers at time of delivery,131
2021-2022,4,E54000011,Shropshire and Telford and Wrekin,Women whose smoking status was not known at time of delivery,12
2021-2022,4,E54000012,Joined Up Care Derbyshire,Number of maternities,2279
2021-2022,4,E54000012,Joined Up Care Derbyshire,Women known to be non-smokers at time of delivery,1985
2021-2022,4,E54000012,Joined Up Care Derbyshire,Women known to be smokers at time of delivery,284
2021-2022,4,E54000012,Joined Up Care Derbyshire,Women whose smoking status was not known at time of delivery,10
2021-2022,4,E54000013,Lincolnshire,Number of maternities,1502
2021-2022,4,E54000013,Lincolnshire,Women known to be non-smokers at time of delivery,1264
2021-2022,4,E54000013,Lincolnshire,Women known to be smokers at time of delivery,219
2021-2022,4,E54000013,Lincolnshire,Women whose smoking status was not known at time of delivery,19
2021-2022,4,E54000014,Nottingham and Nottinghamshire Health and Care,Number of maternities,2326
2021-2022,4,E54000014,Nottingham and Nottinghamshire Health and Care,Women known to be non-smokers at time of delivery,1974
2021-2022,4,E54000014,Nottingham and Nottinghamshire Health and Care,Women known to be smokers at time of delivery,297
2021-2022,4,E54000014,Nottingham and Nottinghamshire Health and Care,Women whose smoking status was not known at time of delivery,55
2021-2022,4,E54000015,"Leicester, Leicestershire and Rutland",Number of maternities,2321
2021-2022,4,E54000015,"Leicester, Leicestershire and Rutland",Women known to be non-smokers at time of delivery,2087
2021-2022,4,E54000015,"Leicester, Leicestershire and Rutland",Women known to be smokers at time of delivery,234
2021-2022,4,E54000015,"Leicester, Leicestershire and Rutland",Women whose smoking status was not known at time of delivery,0
2021-2022,4,E54000016,The Black Country and West Birmingham,Number of maternities,4128
2021-2022,4,E54000016,The Black Country and West Birmingham,Women known to be non-smokers at time of delivery,3629
2021-2022,4,E54000016,The Black Country and West Birmingham,Women known to be smokers at time of delivery,370
2021-2022,4,E54000016,The Black Country and West Birmingham,Women whose smoking status was not known at time of delivery,129
2021-2022,4,E54000017,Birmingham and Solihull,Number of maternities,3491
2021-2022,4,E54000017,Birmingham and Solihull,Women known to be non-smokers at time of delivery,3176
2021-2022,4,E54000017,Birmingham and Solihull,Women known to be smokers at time of delivery,288
2021-2022,4,E54000017,Birmingham and Solihull,Women whose smoking status was not known at time of delivery,27
2021-2022,4,E54000018,Coventry and Warwickshire,Number of maternities,2424
2021-2022,4,E54000018,Coventry and Warwickshire,Women known to be non-smokers at time of delivery,2112
2021-2022,4,E54000018,Coventry and Warwickshire,Women known to be smokers at time of delivery,210
2021-2022,4,E54000018,Coventry and Warwickshire,Women whose smoking status was not known at time of delivery,102
2021-2022,4,E54000019,Herefordshire and Worcestershire,Number of maternities,1617
2021-2022,4,E54000019,Herefordshire and Worcestershire,Women known to be non-smokers at time of delivery,1436
2021-2022,4,E54000019,Herefordshire and Worcestershire,Women known to be smokers at time of delivery,179
2021-2022,4,E54000019,Herefordshire and Worcestershire,Women whose smoking status was not known at time of delivery,2
2021-2022,4,E54000020,Northamptonshire,Number of maternities,1787
2021-2022,4,E54000020,Northamptonshire,Women known to be non-smokers at time of delivery,1593
2021-2022,4,E54000020,Northamptonshire,Women known to be smokers at time of delivery,192
2021-2022,4,E54000020,Northamptonshire,Women whose smoking status was not known at time of delivery,2
2021-2022,4,E54000009,South Yorkshire and Bassetlaw,Number of maternities,3461
2021-2022,4,E54000009,South Yorkshire and Bassetlaw,Women known to be non-smokers at time of delivery,3002
2021-2022,4,E54000009,South Yorkshire and Bassetlaw,Women known to be smokers at time of delivery,408
2021-2022,4,E54000009,South Yorkshire and Bassetlaw,Women whose smoking status was not known at time of delivery,51
2021-2022,4,E54000050,Cumbria and North East,Number of maternities,6533
2021-2022,4,E54000050,Cumbria and North East,Women known to be non-smokers at time of delivery,5664
2021-2022,4,E54000050,Cumbria and North East,Women known to be smokers at time of delivery,851
2021-2022,4,E54000050,Cumbria and North East,Women whose smoking status was not known at time of delivery,18
2021-2022,4,E54000051,"Humber, Coast and Vale",Number of maternities,3514
2021-2022,4,E54000051,"Humber, Coast and Vale",Women known to be non-smokers at time of delivery,3034
2021-2022,4,E54000051,"Humber, Coast and Vale",Women known to be smokers at time of delivery,469
2021-2022,4,E54000051,"Humber, Coast and Vale",Women whose smoking status was not known at time of delivery,11
2021-2022,4,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Number of maternities,5912
2021-2022,4,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women known to be non-smokers at time of delivery,5120
2021-2022,4,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women known to be smokers at time of delivery,741
2021-2022,4,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women whose smoking status was not known at time of delivery,51
2021-2022,4,E54000007,Greater Manchester Health and Social Care Partnership,Number of maternities,8451
2021-2022,4,E54000007,Greater Manchester Health and Social Care Partnership,Women known to be non-smokers at time of delivery,7647
2021-2022,4,E54000007,Greater Manchester Health and Social Care Partnership,Women known to be smokers at time of delivery,804
2021-2022,4,E54000007,Greater Manchester Health and Social Care Partnership,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E54000008,Cheshire and Merseyside,Number of maternities,4963
2021-2022,4,E54000008,Cheshire and Merseyside,Women known to be non-smokers at time of delivery,4432
2021-2022,4,E54000008,Cheshire and Merseyside,Women known to be smokers at time of delivery,521
2021-2022,4,E54000008,Cheshire and Merseyside,Women whose smoking status was not known at time of delivery,10
2021-2022,4,E54000048,Healthier Lancashire and South Cumbria,Number of maternities,3820
2021-2022,4,E54000048,Healthier Lancashire and South Cumbria,Women known to be non-smokers at time of delivery,3204
2021-2022,4,E54000048,Healthier Lancashire and South Cumbria,Women known to be smokers at time of delivery,531
2021-2022,4,E54000048,Healthier Lancashire and South Cumbria,Women whose smoking status was not known at time of delivery,85
2021-2022,4,E38000256,NHS North West London CCG,Number of maternities,5165
2021-2022,4,E38000256,NHS North West London CCG,Women known to be non-smokers at time of delivery,4989
2021-2022,4,E38000256,NHS North West London CCG,Women known to be smokers at time of delivery,163
2021-2022,4,E38000256,NHS North West London CCG,Women whose smoking status was not known at time of delivery,13
2021-2022,4,E38000240,NHS North Central London CCG,Number of maternities,3815
2021-2022,4,E38000240,NHS North Central London CCG,Women known to be non-smokers at time of delivery,3524
2021-2022,4,E38000240,NHS North Central London CCG,Women known to be smokers at time of delivery,221
2021-2022,4,E38000240,NHS North Central London CCG,Women whose smoking status was not known at time of delivery,70
2021-2022,4,E38000255,NHS North East London CCG,Number of maternities,6571
2021-2022,4,E38000255,NHS North East London CCG,Women known to be non-smokers at time of delivery,6250
2021-2022,4,E38000255,NHS North East London CCG,Women known to be smokers at time of delivery,297
2021-2022,4,E38000255,NHS North East London CCG,Women whose smoking status was not known at time of delivery,24
2021-2022,4,E38000244,NHS South East London CCG,Number of maternities,4628
2021-2022,4,E38000244,NHS South East London CCG,Women known to be non-smokers at time of delivery,4384
2021-2022,4,E38000244,NHS South East London CCG,Women known to be smokers at time of delivery,210
2021-2022,4,E38000244,NHS South East London CCG,Women whose smoking status was not known at time of delivery,34
2021-2022,4,E38000245,NHS South West London CCG,Number of maternities,3052
2021-2022,4,E38000245,NHS South West London CCG,Women known to be non-smokers at time of delivery,2762
2021-2022,4,E38000245,NHS South West London CCG,Women known to be smokers at time of delivery,174
2021-2022,4,E38000245,NHS South West London CCG,Women whose smoking status was not known at time of delivery,116
2021-2022,4,E38000237,NHS Kent and Medway CCG,Number of maternities,4477
2021-2022,4,E38000237,NHS Kent and Medway CCG,Women known to be non-smokers at time of delivery,3963
2021-2022,4,E38000237,NHS Kent and Medway CCG,Women known to be smokers at time of delivery,513
2021-2022,4,E38000237,NHS Kent and Medway CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000252,NHS Frimley CCG,Number of maternities,1867
2021-2022,4,E38000252,NHS Frimley CCG,Women known to be non-smokers at time of delivery,1748
2021-2022,4,E38000252,NHS Frimley CCG,Women known to be smokers at time of delivery,113
2021-2022,4,E38000252,NHS Frimley CCG,Women whose smoking status was not known at time of delivery,6
2021-2022,4,E38000137,NHS Portsmouth CCG,Number of maternities,527
2021-2022,4,E38000137,NHS Portsmouth CCG,Women known to be non-smokers at time of delivery,397
2021-2022,4,E38000137,NHS Portsmouth CCG,Women known to be smokers at time of delivery,45
2021-2022,4,E38000137,NHS Portsmouth CCG,Women whose smoking status was not known at time of delivery,85
2021-2022,4,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",Number of maternities,3270
2021-2022,4,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",Women known to be non-smokers at time of delivery,2842
2021-2022,4,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",Women known to be smokers at time of delivery,323
2021-2022,4,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",Women whose smoking status was not known at time of delivery,105
2021-2022,4,E38000136,NHS Oxfordshire CCG,Number of maternities,1532
2021-2022,4,E38000136,NHS Oxfordshire CCG,Women known to be non-smokers at time of delivery,1417
2021-2022,4,E38000136,NHS Oxfordshire CCG,Women known to be smokers at time of delivery,107
2021-2022,4,E38000136,NHS Oxfordshire CCG,Women whose smoking status was not known at time of delivery,8
2021-2022,4,E38000221,NHS Berkshire West CCG,Number of maternities,1364
2021-2022,4,E38000221,NHS Berkshire West CCG,Women known to be non-smokers at time of delivery,1272
2021-2022,4,E38000221,NHS Berkshire West CCG,Women known to be smokers at time of delivery,92
2021-2022,4,E38000221,NHS Berkshire West CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000223,NHS Buckinghamshire CCG,Number of maternities,1219
2021-2022,4,E38000223,NHS Buckinghamshire CCG,Women known to be non-smokers at time of delivery,1142
2021-2022,4,E38000223,NHS Buckinghamshire CCG,Women known to be smokers at time of delivery,77
2021-2022,4,E38000223,NHS Buckinghamshire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000246,NHS Surrey Heartlands CCG,Number of maternities,2319
2021-2022,4,E38000246,NHS Surrey Heartlands CCG,Women known to be non-smokers at time of delivery,2162
2021-2022,4,E38000246,NHS Surrey Heartlands CCG,Women known to be smokers at time of delivery,134
2021-2022,4,E38000246,NHS Surrey Heartlands CCG,Women whose smoking status was not known at time of delivery,23
2021-2022,4,E38000021,NHS Brighton and Hove CCG,Number of maternities,556
2021-2022,4,E38000021,NHS Brighton and Hove CCG,Women known to be non-smokers at time of delivery,501
2021-2022,4,E38000021,NHS Brighton and Hove CCG,Women known to be smokers at time of delivery,36
2021-2022,4,E38000021,NHS Brighton and Hove CCG,Women whose smoking status was not known at time of delivery,19
2021-2022,4,E38000235,NHS East Sussex CCG,Number of maternities,1129
2021-2022,4,E38000235,NHS East Sussex CCG,Women known to be non-smokers at time of delivery,969
2021-2022,4,E38000235,NHS East Sussex CCG,Women known to be smokers at time of delivery,128
2021-2022,4,E38000235,NHS East Sussex CCG,Women whose smoking status was not known at time of delivery,32
2021-2022,4,E38000248,NHS West Sussex CCG,Number of maternities,1876
2021-2022,4,E38000248,NHS West Sussex CCG,Women known to be non-smokers at time of delivery,1687
2021-2022,4,E38000248,NHS West Sussex CCG,Women known to be smokers at time of delivery,155
2021-2022,4,E38000248,NHS West Sussex CCG,Women whose smoking status was not known at time of delivery,34
2021-2022,4,E38000089,NHS Kernow CCG,Number of maternities,1032
2021-2022,4,E38000089,NHS Kernow CCG,Women known to be non-smokers at time of delivery,891
2021-2022,4,E38000089,NHS Kernow CCG,Women known to be smokers at time of delivery,138
2021-2022,4,E38000089,NHS Kernow CCG,Women whose smoking status was not known at time of delivery,3
2021-2022,4,E38000230,NHS Devon CCG,Number of maternities,2088
2021-2022,4,E38000230,NHS Devon CCG,Women known to be non-smokers at time of delivery,1593
2021-2022,4,E38000230,NHS Devon CCG,Women known to be smokers at time of delivery,196
2021-2022,4,E38000230,NHS Devon CCG,Women whose smoking status was not known at time of delivery,299
2021-2022,4,E38000150,NHS Somerset CCG,Number of maternities,1109
2021-2022,4,E38000150,NHS Somerset CCG,Women known to be non-smokers at time of delivery,991
2021-2022,4,E38000150,NHS Somerset CCG,Women known to be smokers at time of delivery,115
2021-2022,4,E38000150,NHS Somerset CCG,Women whose smoking status was not known at time of delivery,3
2021-2022,4,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Number of maternities,2289
2021-2022,4,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be non-smokers at time of delivery,2074
2021-2022,4,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be smokers at time of delivery,215
2021-2022,4,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Number of maternities,1956
2021-2022,4,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be non-smokers at time of delivery,1806
2021-2022,4,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be smokers at time of delivery,148
2021-2022,4,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women whose smoking status was not known at time of delivery,2
2021-2022,4,E38000045,NHS Dorset CCG,Number of maternities,1360
2021-2022,4,E38000045,NHS Dorset CCG,Women known to be non-smokers at time of delivery,1170
2021-2022,4,E38000045,NHS Dorset CCG,Women known to be smokers at time of delivery,121
2021-2022,4,E38000045,NHS Dorset CCG,Women whose smoking status was not known at time of delivery,69
2021-2022,4,E38000062,NHS Gloucestershire CCG,Number of maternities,1333
2021-2022,4,E38000062,NHS Gloucestershire CCG,Women known to be non-smokers at time of delivery,1147
2021-2022,4,E38000062,NHS Gloucestershire CCG,Women known to be smokers at time of delivery,153
2021-2022,4,E38000062,NHS Gloucestershire CCG,Women whose smoking status was not known at time of delivery,33
2021-2022,4,E38000026,NHS Cambridgeshire and Peterborough CCG,Number of maternities,2270
2021-2022,4,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be non-smokers at time of delivery,1932
2021-2022,4,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be smokers at time of delivery,225
2021-2022,4,E38000026,NHS Cambridgeshire and Peterborough CCG,Women whose smoking status was not known at time of delivery,113
2021-2022,4,E38000239,NHS Norfolk and Waveney CCG,Number of maternities,2010
2021-2022,4,E38000239,NHS Norfolk and Waveney CCG,Women known to be non-smokers at time of delivery,1757
2021-2022,4,E38000239,NHS Norfolk and Waveney CCG,Women known to be smokers at time of delivery,234
2021-2022,4,E38000239,NHS Norfolk and Waveney CCG,Women whose smoking status was not known at time of delivery,19
2021-2022,4,E38000086,NHS Ipswich and East Suffolk CCG,Number of maternities,839
2021-2022,4,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be non-smokers at time of delivery,788
2021-2022,4,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be smokers at time of delivery,47
2021-2022,4,E38000086,NHS Ipswich and East Suffolk CCG,Women whose smoking status was not known at time of delivery,4
2021-2022,4,E38000117,NHS North East Essex CCG,Number of maternities,768
2021-2022,4,E38000117,NHS North East Essex CCG,Women known to be non-smokers at time of delivery,658
2021-2022,4,E38000117,NHS North East Essex CCG,Women known to be smokers at time of delivery,108
2021-2022,4,E38000117,NHS North East Essex CCG,Women whose smoking status was not known at time of delivery,2
2021-2022,4,E38000204,NHS West Suffolk CCG,Number of maternities,556
2021-2022,4,E38000204,NHS West Suffolk CCG,Women known to be non-smokers at time of delivery,459
2021-2022,4,E38000204,NHS West Suffolk CCG,Women known to be smokers at time of delivery,40
2021-2022,4,E38000204,NHS West Suffolk CCG,Women whose smoking status was not known at time of delivery,57
2021-2022,4,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Number of maternities,2701
2021-2022,4,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Women known to be non-smokers at time of delivery,2447
2021-2022,4,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Women known to be smokers at time of delivery,226
2021-2022,4,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Women whose smoking status was not known at time of delivery,28
2021-2022,4,E38000049,NHS East and North Hertfordshire CCG,Number of maternities,1356
2021-2022,4,E38000049,NHS East and North Hertfordshire CCG,Women known to be non-smokers at time of delivery,1243
2021-2022,4,E38000049,NHS East and North Hertfordshire CCG,Women known to be smokers at time of delivery,92
2021-2022,4,E38000049,NHS East and North Hertfordshire CCG,Women whose smoking status was not known at time of delivery,21
2021-2022,4,E38000079,NHS Herts Valleys CCG,Number of maternities,1383
2021-2022,4,E38000079,NHS Herts Valleys CCG,Women known to be non-smokers at time of delivery,1299
2021-2022,4,E38000079,NHS Herts Valleys CCG,Women known to be smokers at time of delivery,78
2021-2022,4,E38000079,NHS Herts Valleys CCG,Women whose smoking status was not known at time of delivery,6
2021-2022,4,E38000197,NHS West Essex CCG,Number of maternities,575
2021-2022,4,E38000197,NHS West Essex CCG,Women known to be non-smokers at time of delivery,507
2021-2022,4,E38000197,NHS West Essex CCG,Women known to be smokers at time of delivery,49
2021-2022,4,E38000197,NHS West Essex CCG,Women whose smoking status was not known at time of delivery,19
2021-2022,4,E38000007,NHS Basildon and Brentwood CCG,Number of maternities,548
2021-2022,4,E38000007,NHS Basildon and Brentwood CCG,Women known to be non-smokers at time of delivery,481
2021-2022,4,E38000007,NHS Basildon and Brentwood CCG,Women known to be smokers at time of delivery,66
2021-2022,4,E38000007,NHS Basildon and Brentwood CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000030,NHS Castle Point and Rochford CCG,Number of maternities,369
2021-2022,4,E38000030,NHS Castle Point and Rochford CCG,Women known to be non-smokers at time of delivery,329
2021-2022,4,E38000030,NHS Castle Point and Rochford CCG,Women known to be smokers at time of delivery,29
2021-2022,4,E38000030,NHS Castle Point and Rochford CCG,Women whose smoking status was not known at time of delivery,11
2021-2022,4,E38000106,NHS Mid Essex CCG,Number of maternities,937
2021-2022,4,E38000106,NHS Mid Essex CCG,Women known to be non-smokers at time of delivery,874
2021-2022,4,E38000106,NHS Mid Essex CCG,Women known to be smokers at time of delivery,62
2021-2022,4,E38000106,NHS Mid Essex CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000168,NHS Southend CCG,Number of maternities,447
2021-2022,4,E38000168,NHS Southend CCG,Women known to be non-smokers at time of delivery,381
2021-2022,4,E38000168,NHS Southend CCG,Women known to be smokers at time of delivery,55
2021-2022,4,E38000168,NHS Southend CCG,Women whose smoking status was not known at time of delivery,11
2021-2022,4,E38000185,NHS Thurrock CCG,Number of maternities,424
2021-2022,4,E38000185,NHS Thurrock CCG,Women known to be non-smokers at time of delivery,385
2021-2022,4,E38000185,NHS Thurrock CCG,Women known to be smokers at time of delivery,38
2021-2022,4,E38000185,NHS Thurrock CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000028,NHS Cannock Chase CCG,Number of maternities,294
2021-2022,4,E38000028,NHS Cannock Chase CCG,Women known to be non-smokers at time of delivery,249
2021-2022,4,E38000028,NHS Cannock Chase CCG,Women known to be smokers at time of delivery,45
2021-2022,4,E38000028,NHS Cannock Chase CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000053,NHS East Staffordshire CCG,Number of maternities,374
2021-2022,4,E38000053,NHS East Staffordshire CCG,Women known to be non-smokers at time of delivery,344
2021-2022,4,E38000053,NHS East Staffordshire CCG,Women known to be smokers at time of delivery,30
2021-2022,4,E38000053,NHS East Staffordshire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000126,NHS North Staffordshire CCG,Number of maternities,387
2021-2022,4,E38000126,NHS North Staffordshire CCG,Women known to be non-smokers at time of delivery,333
2021-2022,4,E38000126,NHS North Staffordshire CCG,Women known to be smokers at time of delivery,41
2021-2022,4,E38000126,NHS North Staffordshire CCG,Women whose smoking status was not known at time of delivery,13
2021-2022,4,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Number of maternities,480
2021-2022,4,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be non-smokers at time of delivery,440
2021-2022,4,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be smokers at time of delivery,40
2021-2022,4,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000173,NHS Stafford and Surrounds CCG,Number of maternities,307
2021-2022,4,E38000173,NHS Stafford and Surrounds CCG,Women known to be non-smokers at time of delivery,273
2021-2022,4,E38000173,NHS Stafford and Surrounds CCG,Women known to be smokers at time of delivery,33
2021-2022,4,E38000173,NHS Stafford and Surrounds CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000175,NHS Stoke on Trent CCG,Number of maternities,764
2021-2022,4,E38000175,NHS Stoke on Trent CCG,Women known to be non-smokers at time of delivery,640
2021-2022,4,E38000175,NHS Stoke on Trent CCG,Women known to be smokers at time of delivery,118
2021-2022,4,E38000175,NHS Stoke on Trent CCG,Women whose smoking status was not known at time of delivery,6
2021-2022,4,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Number of maternities,1106
2021-2022,4,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women known to be non-smokers at time of delivery,963
2021-2022,4,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women known to be smokers at time of delivery,131
2021-2022,4,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women whose smoking status was not known at time of delivery,12
2021-2022,4,E38000229,NHS Derby and Derbyshire CCG,Number of maternities,2279
2021-2022,4,E38000229,NHS Derby and Derbyshire CCG,Women known to be non-smokers at time of delivery,1985
2021-2022,4,E38000229,NHS Derby and Derbyshire CCG,Women known to be smokers at time of delivery,284
2021-2022,4,E38000229,NHS Derby and Derbyshire CCG,Women whose smoking status was not known at time of delivery,10
2021-2022,4,E38000238,NHS Lincolnshire CCG,Number of maternities,1502
2021-2022,4,E38000238,NHS Lincolnshire CCG,Women known to be non-smokers at time of delivery,1264
2021-2022,4,E38000238,NHS Lincolnshire CCG,Women known to be smokers at time of delivery,219
2021-2022,4,E38000238,NHS Lincolnshire CCG,Women whose smoking status was not known at time of delivery,19
2021-2022,4,E38000243,NHS Nottingham and Nottinghamshire CCG,Number of maternities,2326
2021-2022,4,E38000243,NHS Nottingham and Nottinghamshire CCG,Women known to be non-smokers at time of delivery,1974
2021-2022,4,E38000243,NHS Nottingham and Nottinghamshire CCG,Women known to be smokers at time of delivery,297
2021-2022,4,E38000243,NHS Nottingham and Nottinghamshire CCG,Women whose smoking status was not known at time of delivery,55
2021-2022,4,E38000051,NHS East Leicestershire and Rutland CCG,Number of maternities,588
2021-2022,4,E38000051,NHS East Leicestershire and Rutland CCG,Women known to be non-smokers at time of delivery,542
2021-2022,4,E38000051,NHS East Leicestershire and Rutland CCG,Women known to be smokers at time of delivery,46
2021-2022,4,E38000051,NHS East Leicestershire and Rutland CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000097,NHS Leicester City CCG,Number of maternities,1097
2021-2022,4,E38000097,NHS Leicester City CCG,Women known to be non-smokers at time of delivery,981
2021-2022,4,E38000097,NHS Leicester City CCG,Women known to be smokers at time of delivery,116
2021-2022,4,E38000097,NHS Leicester City CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000201,NHS West Leicestershire CCG,Number of maternities,636
2021-2022,4,E38000201,NHS West Leicestershire CCG,Women known to be non-smokers at time of delivery,564
2021-2022,4,E38000201,NHS West Leicestershire CCG,Women known to be smokers at time of delivery,72
2021-2022,4,E38000201,NHS West Leicestershire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000250,NHS Black Country and West Birmingham CCG,Number of maternities,4128
2021-2022,4,E38000250,NHS Black Country and West Birmingham CCG,Women known to be non-smokers at time of delivery,3629
2021-2022,4,E38000250,NHS Black Country and West Birmingham CCG,Women known to be smokers at time of delivery,370
2021-2022,4,E38000250,NHS Black Country and West Birmingham CCG,Women whose smoking status was not known at time of delivery,129
2021-2022,4,E38000220,NHS Birmingham and Solihull CCG,Number of maternities,3491
2021-2022,4,E38000220,NHS Birmingham and Solihull CCG,Women known to be non-smokers at time of delivery,3176
2021-2022,4,E38000220,NHS Birmingham and Solihull CCG,Women known to be smokers at time of delivery,288
2021-2022,4,E38000220,NHS Birmingham and Solihull CCG,Women whose smoking status was not known at time of delivery,27
2021-2022,4,E38000251,NHS Coventry and Warwickshire CCG,Number of maternities,2424
