FinancialYear,Quarter,OrgCode,OrgName,Measure,Value 
2020/2021,3,E38000101,NHS Liverpool CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000161,NHS South Sefton CCG,Number of maternities,340.0
2020/2021,3,E38000161,NHS South Sefton CCG,Women known to be non-smokers at time of delivery,304.0
2020/2021,3,E38000161,NHS South Sefton CCG,Women known to be smokers at time of delivery,36.0
2020/2021,3,E38000161,NHS South Sefton CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000170,NHS Southport and Formby CCG,Number of maternities,217.0
2020/2021,3,E38000170,NHS Southport and Formby CCG,Women known to be non-smokers at time of delivery,198.0
2020/2021,3,E38000170,NHS Southport and Formby CCG,Women known to be smokers at time of delivery,19.0
2020/2021,3,E38000170,NHS Southport and Formby CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000172,NHS St Helens CCG,Number of maternities,479.0
2020/2021,3,E38000172,NHS St Helens CCG,Women known to be non-smokers at time of delivery,401.0
2020/2021,3,E38000172,NHS St Helens CCG,Women known to be smokers at time of delivery,78.0
2020/2021,3,E38000172,NHS St Helens CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000194,NHS Warrington CCG,Number of maternities,467.0
2020/2021,3,E38000194,NHS Warrington CCG,Women known to be non-smokers at time of delivery,427.0
2020/2021,3,E38000194,NHS Warrington CCG,Women known to be smokers at time of delivery,39.0
2020/2021,3,E38000194,NHS Warrington CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000208,NHS Wirral CCG,Number of maternities,709.0
2020/2021,3,E38000208,NHS Wirral CCG,Women known to be non-smokers at time of delivery,621.0
2020/2021,3,E38000208,NHS Wirral CCG,Women known to be smokers at time of delivery,83.0
2020/2021,3,E38000208,NHS Wirral CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,3,E38000233,NHS Cheshire CCG,Number of maternities,1316.0
2020/2021,3,E38000233,NHS Cheshire CCG,Women known to be non-smokers at time of delivery,1144.0
2020/2021,3,E38000233,NHS Cheshire CCG,Women known to be smokers at time of delivery,146.0
2020/2021,3,E38000233,NHS Cheshire CCG,Women whose smoking status was not known at time of delivery,26.0
2020/2021,3,E38000014,NHS Blackburn with Darwen CCG,Number of maternities,530.0
2020/2021,3,E38000014,NHS Blackburn with Darwen CCG,Women known to be non-smokers at time of delivery,468.0
2020/2021,3,E38000014,NHS Blackburn with Darwen CCG,Women known to be smokers at time of delivery,61.0
2020/2021,3,E38000014,NHS Blackburn with Darwen CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000015,NHS Blackpool CCG,Number of maternities,401.0
2020/2021,3,E38000015,NHS Blackpool CCG,Women known to be non-smokers at time of delivery,306.0
2020/2021,3,E38000015,NHS Blackpool CCG,Women known to be smokers at time of delivery,95.0
2020/2021,3,E38000015,NHS Blackpool CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000034,NHS Chorley and South Ribble CCG,Number of maternities,426.0
2020/2021,3,E38000034,NHS Chorley and South Ribble CCG,Women known to be non-smokers at time of delivery,380.0
2020/2021,3,E38000034,NHS Chorley and South Ribble CCG,Women known to be smokers at time of delivery,46.0
2020/2021,3,E38000034,NHS Chorley and South Ribble CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000050,NHS East Lancashire CCG,Number of maternities,953.0
2020/2021,3,E38000050,NHS East Lancashire CCG,Women known to be non-smokers at time of delivery,807.0
2020/2021,3,E38000050,NHS East Lancashire CCG,Women known to be smokers at time of delivery,144.0
2020/2021,3,E38000050,NHS East Lancashire CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000200,NHS West Lancashire CCG,Number of maternities,200.0
2020/2021,3,E38000200,NHS West Lancashire CCG,Women known to be non-smokers at time of delivery,172.0
2020/2021,3,E38000200,NHS West Lancashire CCG,Women known to be smokers at time of delivery,28.0
2020/2021,3,E38000200,NHS West Lancashire CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000226,NHS Fylde and Wyre CCG,Number of maternities,321.0
2020/2021,3,E38000226,NHS Fylde and Wyre CCG,Women known to be non-smokers at time of delivery,280.0
2020/2021,3,E38000226,NHS Fylde and Wyre CCG,Women known to be smokers at time of delivery,41.0
2020/2021,3,E38000226,NHS Fylde and Wyre CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000227,NHS Greater Preston CCG,Number of maternities,555.0
2020/2021,3,E38000227,NHS Greater Preston CCG,Women known to be non-smokers at time of delivery,499.0
2020/2021,3,E38000227,NHS Greater Preston CCG,Women known to be smokers at time of delivery,56.0
2020/2021,3,E38000227,NHS Greater Preston CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000228,NHS Morecambe Bay CCG,Number of maternities,720.0
2020/2021,3,E38000228,NHS Morecambe Bay CCG,Women known to be non-smokers at time of delivery,646.0
2020/2021,3,E38000228,NHS Morecambe Bay CCG,Women known to be smokers at time of delivery,68.0
2020/2021,3,E38000228,NHS Morecambe Bay CCG,Women whose smoking status was not known at time of delivery,6.0
2020/2021,4,E92000001,England,Number of maternities,129968.0
2020/2021,4,E92000001,England,Women known to be non-smokers at time of delivery,116757.0
2020/2021,4,E92000001,England,Women known to be smokers at time of delivery,11458.0
2020/2021,4,E92000001,England,Women whose smoking status was not known at time of delivery,1753.0
2020/2021,4,E40000003,London,Number of maternities,24264.0
2020/2021,4,E40000003,London,Women known to be non-smokers at time of delivery,23013.0
2020/2021,4,E40000003,London,Women known to be smokers at time of delivery,1060.0
2020/2021,4,E40000003,London,Women whose smoking status was not known at time of delivery,191.0
2020/2021,4,E40000005,South East,Number of maternities,20213.0
2020/2021,4,E40000005,South East,Women known to be non-smokers at time of delivery,18414.0
2020/2021,4,E40000005,South East,Women known to be smokers at time of delivery,1598.0
2020/2021,4,E40000005,South East,Women whose smoking status was not known at time of delivery,201.0
2020/2021,4,E40000006,South West,Number of maternities,11972.0
2020/2021,4,E40000006,South West,Women known to be non-smokers at time of delivery,10499.0
2020/2021,4,E40000006,South West,Women known to be smokers at time of delivery,1091.0
2020/2021,4,E40000006,South West,Women whose smoking status was not known at time of delivery,382.0
2020/2021,4,E40000007,East of England,Number of maternities,14442.0
2020/2021,4,E40000007,East of England,Women known to be non-smokers at time of delivery,12702.0
2020/2021,4,E40000007,East of England,Women known to be smokers at time of delivery,1195.0
2020/2021,4,E40000007,East of England,Women whose smoking status was not known at time of delivery,545.0
2020/2021,4,E40000008,Midlands,Number of maternities,24748.0
2020/2021,4,E40000008,Midlands,Women known to be non-smokers at time of delivery,21898.0
2020/2021,4,E40000008,Midlands,Women known to be smokers at time of delivery,2599.0
2020/2021,4,E40000008,Midlands,Women whose smoking status was not known at time of delivery,251.0
2020/2021,4,E40000009,North East and Yorkshire,Number of maternities,17221.0
2020/2021,4,E40000009,North East and Yorkshire,Women known to be non-smokers at time of delivery,14928.0
2020/2021,4,E40000009,North East and Yorkshire,Women known to be smokers at time of delivery,2195.0
2020/2021,4,E40000009,North East and Yorkshire,Women whose smoking status was not known at time of delivery,98.0
2020/2021,4,E40000010,North West,Number of maternities,17108.0
2020/2021,4,E40000010,North West,Women known to be non-smokers at time of delivery,15303.0
2020/2021,4,E40000010,North West,Women known to be smokers at time of delivery,1720.0
2020/2021,4,E40000010,North West,Women whose smoking status was not known at time of delivery,85.0
2020/2021,4,E54000027,North West London Health and Care Partnership,Number of maternities,5349.0
2020/2021,4,E54000027,North West London Health and Care Partnership,Women known to be non-smokers at time of delivery,5154.0
2020/2021,4,E54000027,North West London Health and Care Partnership,Women known to be smokers at time of delivery,187.0
2020/2021,4,E54000027,North West London Health and Care Partnership,Women whose smoking status was not known at time of delivery,8.0
2020/2021,4,E54000028,North London Partners in Health and Care,Number of maternities,3913.0
2020/2021,4,E54000028,North London Partners in Health and Care,Women known to be non-smokers at time of delivery,3678.0
2020/2021,4,E54000028,North London Partners in Health and Care,Women known to be smokers at time of delivery,199.0
2020/2021,4,E54000028,North London Partners in Health and Care,Women whose smoking status was not known at time of delivery,36.0
2020/2021,4,E54000029,East London Health and Care Partnership,Number of maternities,6406.0
2020/2021,4,E54000029,East London Health and Care Partnership,Women known to be non-smokers at time of delivery,6112.0
2020/2021,4,E54000029,East London Health and Care Partnership,Women known to be smokers at time of delivery,285.0
2020/2021,4,E54000029,East London Health and Care Partnership,Women whose smoking status was not known at time of delivery,9.0
2020/2021,4,E54000030,Our Healthier South East London,Number of maternities,4727.0
2020/2021,4,E54000030,Our Healthier South East London,Women known to be non-smokers at time of delivery,4487.0
2020/2021,4,E54000030,Our Healthier South East London,Women known to be smokers at time of delivery,185.0
2020/2021,4,E54000030,Our Healthier South East London,Women whose smoking status was not known at time of delivery,55.0
2020/2021,4,E54000031,South West London Health and Care Partnership,Number of maternities,3869.0
2020/2021,4,E54000031,South West London Health and Care Partnership,Women known to be non-smokers at time of delivery,3582.0
2020/2021,4,E54000031,South West London Health and Care Partnership,Women known to be smokers at time of delivery,204.0
2020/2021,4,E54000031,South West London Health and Care Partnership,Women whose smoking status was not known at time of delivery,83.0
2020/2021,4,E54000032,Kent and Medway,Number of maternities,4395.0
2020/2021,4,E54000032,Kent and Medway,Women known to be non-smokers at time of delivery,3868.0
2020/2021,4,E54000032,Kent and Medway,Women known to be smokers at time of delivery,510.0
2020/2021,4,E54000032,Kent and Medway,Women whose smoking status was not known at time of delivery,17.0
2020/2021,4,E54000034,Frimley Health and Care ICS,Number of maternities,1956.0
2020/2021,4,E54000034,Frimley Health and Care ICS,Women known to be non-smokers at time of delivery,1846.0
2020/2021,4,E54000034,Frimley Health and Care ICS,Women known to be smokers at time of delivery,107.0
2020/2021,4,E54000034,Frimley Health and Care ICS,Women whose smoking status was not known at time of delivery,3.0
2020/2021,4,E54000042,Hampshire and the Isle of Wight,Number of maternities,3989.0
2020/2021,4,E54000042,Hampshire and the Isle of Wight,Women known to be non-smokers at time of delivery,3615.0
2020/2021,4,E54000042,Hampshire and the Isle of Wight,Women known to be smokers at time of delivery,325.0
2020/2021,4,E54000042,Hampshire and the Isle of Wight,Women whose smoking status was not known at time of delivery,49.0
2020/2021,4,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West",Number of maternities,4006.0
2020/2021,4,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West",Women known to be non-smokers at time of delivery,3750.0
2020/2021,4,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West",Women known to be smokers at time of delivery,225.0
2020/2021,4,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West",Women whose smoking status was not known at time of delivery,31.0
2020/2021,4,E54000052,Surrey Heartlands Health and Care Partnership,Number of maternities,2388.0
2020/2021,4,E54000052,Surrey Heartlands Health and Care Partnership,Women known to be non-smokers at time of delivery,2244.0
2020/2021,4,E54000052,Surrey Heartlands Health and Care Partnership,Women known to be smokers at time of delivery,129.0
2020/2021,4,E54000052,Surrey Heartlands Health and Care Partnership,Women whose smoking status was not known at time of delivery,15.0
2020/2021,4,E54000053,Sussex Health and Care Partnership,Number of maternities,3479.0
2020/2021,4,E54000053,Sussex Health and Care Partnership,Women known to be non-smokers at time of delivery,3091.0
2020/2021,4,E54000053,Sussex Health and Care Partnership,Women known to be smokers at time of delivery,302.0
2020/2021,4,E54000053,Sussex Health and Care Partnership,Women whose smoking status was not known at time of delivery,86.0
2020/2021,4,E54000036,Cornwall and the Isles of Scilly Health and Social Care Partnership,Number of maternities,1088.0
2020/2021,4,E54000036,Cornwall and the Isles of Scilly Health and Social Care Partnership,Women known to be non-smokers at time of delivery,956.0
2020/2021,4,E54000036,Cornwall and the Isles of Scilly Health and Social Care Partnership,Women known to be smokers at time of delivery,125.0
2020/2021,4,E54000036,Cornwall and the Isles of Scilly Health and Social Care Partnership,Women whose smoking status was not known at time of delivery,7.0
2020/2021,4,E54000037,Devon,Number of maternities,2377.0
2020/2021,4,E54000037,Devon,Women known to be non-smokers at time of delivery,1946.0
2020/2021,4,E54000037,Devon,Women known to be smokers at time of delivery,203.0
2020/2021,4,E54000037,Devon,Women whose smoking status was not known at time of delivery,228.0
2020/2021,4,E54000038,Somerset,Number of maternities,1189.0
2020/2021,4,E54000038,Somerset,Women known to be non-smokers at time of delivery,1051.0
2020/2021,4,E54000038,Somerset,Women known to be smokers at time of delivery,118.0
2020/2021,4,E54000038,Somerset,Women whose smoking status was not known at time of delivery,20.0
2020/2021,4,E54000039,"Bristol, North Somerset and South Gloucestershire",Number of maternities,2434.0
2020/2021,4,E54000039,"Bristol, North Somerset and South Gloucestershire",Women known to be non-smokers at time of delivery,2219.0
2020/2021,4,E54000039,"Bristol, North Somerset and South Gloucestershire",Women known to be smokers at time of delivery,215.0
2020/2021,4,E54000039,"Bristol, North Somerset and South Gloucestershire",Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E54000040,"Bath and North East Somerset, Swindon and Wiltshire",Number of maternities,2061.0
2020/2021,4,E54000040,"Bath and North East Somerset, Swindon and Wiltshire",Women known to be non-smokers at time of delivery,1886.0
2020/2021,4,E54000040,"Bath and North East Somerset, Swindon and Wiltshire",Women known to be smokers at time of delivery,174.0
2020/2021,4,E54000040,"Bath and North East Somerset, Swindon and Wiltshire",Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E54000041,Dorset,Number of maternities,1503.0
2020/2021,4,E54000041,Dorset,Women known to be non-smokers at time of delivery,1289.0
2020/2021,4,E54000041,Dorset,Women known to be smokers at time of delivery,130.0
2020/2021,4,E54000041,Dorset,Women whose smoking status was not known at time of delivery,84.0
2020/2021,4,E54000043,Gloucestershire,Number of maternities,1320.0
2020/2021,4,E54000043,Gloucestershire,Women known to be non-smokers at time of delivery,1152.0
2020/2021,4,E54000043,Gloucestershire,Women known to be smokers at time of delivery,126.0
2020/2021,4,E54000043,Gloucestershire,Women whose smoking status was not known at time of delivery,42.0
2020/2021,4,E54000021,Cambridgeshire and Peterborough,Number of maternities,2196.0
2020/2021,4,E54000021,Cambridgeshire and Peterborough,Women known to be non-smokers at time of delivery,1866.0
2020/2021,4,E54000021,Cambridgeshire and Peterborough,Women known to be smokers at time of delivery,221.0
2020/2021,4,E54000021,Cambridgeshire and Peterborough,Women whose smoking status was not known at time of delivery,109.0
2020/2021,4,E54000022,Norfolk and Waveney Health and Care Partnership,Number of maternities,1906.0
2020/2021,4,E54000022,Norfolk and Waveney Health and Care Partnership,Women known to be non-smokers at time of delivery,1680.0
2020/2021,4,E54000022,Norfolk and Waveney Health and Care Partnership,Women known to be smokers at time of delivery,225.0
2020/2021,4,E54000022,Norfolk and Waveney Health and Care Partnership,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E54000023,Suffolk and North East Essex,Number of maternities,2126.0
2020/2021,4,E54000023,Suffolk and North East Essex,Women known to be non-smokers at time of delivery,1922.0
2020/2021,4,E54000023,Suffolk and North East Essex,Women known to be smokers at time of delivery,173.0
2020/2021,4,E54000023,Suffolk and North East Essex,Women whose smoking status was not known at time of delivery,31.0
2020/2021,4,E54000024,"Bedfordshire, Luton and Milton Keynes",Number of maternities,2723.0
2020/2021,4,E54000024,"Bedfordshire, Luton and Milton Keynes",Women known to be non-smokers at time of delivery,2208.0
2020/2021,4,E54000024,"Bedfordshire, Luton and Milton Keynes",Women known to be smokers at time of delivery,193.0
2020/2021,4,E54000024,"Bedfordshire, Luton and Milton Keynes",Women whose smoking status was not known at time of delivery,322.0
2020/2021,4,E54000025,Hertfordshire and West Essex,Number of maternities,2921.0
2020/2021,4,E54000025,Hertfordshire and West Essex,Women known to be non-smokers at time of delivery,2728.0
2020/2021,4,E54000025,Hertfordshire and West Essex,Women known to be smokers at time of delivery,169.0
2020/2021,4,E54000025,Hertfordshire and West Essex,Women whose smoking status was not known at time of delivery,24.0
2020/2021,4,E54000026,Mid and South Essex,Number of maternities,2570.0
2020/2021,4,E54000026,Mid and South Essex,Women known to be non-smokers at time of delivery,2298.0
2020/2021,4,E54000026,Mid and South Essex,Women known to be smokers at time of delivery,214.0
2020/2021,4,E54000026,Mid and South Essex,Women whose smoking status was not known at time of delivery,58.0
2020/2021,4,E54000010,Staffordshire and Stoke on Trent,Number of maternities,2646.0
2020/2021,4,E54000010,Staffordshire and Stoke on Trent,Women known to be non-smokers at time of delivery,2326.0
2020/2021,4,E54000010,Staffordshire and Stoke on Trent,Women known to be smokers at time of delivery,286.0
2020/2021,4,E54000010,Staffordshire and Stoke on Trent,Women whose smoking status was not known at time of delivery,34.0
2020/2021,4,E54000011,Shropshire and Telford and Wrekin,Number of maternities,1013.0
2020/2021,4,E54000011,Shropshire and Telford and Wrekin,Women known to be non-smokers at time of delivery,890.0
2020/2021,4,E54000011,Shropshire and Telford and Wrekin,Women known to be smokers at time of delivery,122.0
2020/2021,4,E54000011,Shropshire and Telford and Wrekin,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E54000012,Joined Up Care Derbyshire,Number of maternities,2210.0
2020/2021,4,E54000012,Joined Up Care Derbyshire,Women known to be non-smokers at time of delivery,1965.0
2020/2021,4,E54000012,Joined Up Care Derbyshire,Women known to be smokers at time of delivery,241.0
2020/2021,4,E54000012,Joined Up Care Derbyshire,Women whose smoking status was not known at time of delivery,4.0
2020/2021,4,E54000013,Lincolnshire,Number of maternities,1562.0
2020/2021,4,E54000013,Lincolnshire,Women known to be non-smokers at time of delivery,1302.0
2020/2021,4,E54000013,Lincolnshire,Women known to be smokers at time of delivery,237.0
2020/2021,4,E54000013,Lincolnshire,Women whose smoking status was not known at time of delivery,23.0
2020/2021,4,E54000014,Nottingham and Nottinghamshire Health and Care,Number of maternities,2219.0
2020/2021,4,E54000014,Nottingham and Nottinghamshire Health and Care,Women known to be non-smokers at time of delivery,1879.0
2020/2021,4,E54000014,Nottingham and Nottinghamshire Health and Care,Women known to be smokers at time of delivery,286.0
2020/2021,4,E54000014,Nottingham and Nottinghamshire Health and Care,Women whose smoking status was not known at time of delivery,54.0
2020/2021,4,E54000015,"Leicester, Leicestershire and Rutland",Number of maternities,2184.0
2020/2021,4,E54000015,"Leicester, Leicestershire and Rutland",Women known to be non-smokers at time of delivery,1987.0
2020/2021,4,E54000015,"Leicester, Leicestershire and Rutland",Women known to be smokers at time of delivery,197.0
2020/2021,4,E54000015,"Leicester, Leicestershire and Rutland",Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E54000016,The Black Country and West Birmingham,Number of maternities,3867.0
2020/2021,4,E54000016,The Black Country and West Birmingham,Women known to be non-smokers at time of delivery,3456.0
2020/2021,4,E54000016,The Black Country and West Birmingham,Women known to be smokers at time of delivery,382.0
2020/2021,4,E54000016,The Black Country and West Birmingham,Women whose smoking status was not known at time of delivery,29.0
2020/2021,4,E54000017,Birmingham and Solihull,Number of maternities,3328.0
2020/2021,4,E54000017,Birmingham and Solihull,Women known to be non-smokers at time of delivery,3033.0
2020/2021,4,E54000017,Birmingham and Solihull,Women known to be smokers at time of delivery,256.0
2020/2021,4,E54000017,Birmingham and Solihull,Women whose smoking status was not known at time of delivery,39.0
2020/2021,4,E54000018,Coventry and Warwickshire,Number of maternities,2319.0
2020/2021,4,E54000018,Coventry and Warwickshire,Women known to be non-smokers at time of delivery,2060.0
2020/2021,4,E54000018,Coventry and Warwickshire,Women known to be smokers at time of delivery,209.0
2020/2021,4,E54000018,Coventry and Warwickshire,Women whose smoking status was not known at time of delivery,50.0
2020/2021,4,E54000019,Herefordshire and Worcestershire,Number of maternities,1579.0
2020/2021,4,E54000019,Herefordshire and Worcestershire,Women known to be non-smokers at time of delivery,1413.0
2020/2021,4,E54000019,Herefordshire and Worcestershire,Women known to be smokers at time of delivery,163.0
2020/2021,4,E54000019,Herefordshire and Worcestershire,Women whose smoking status was not known at time of delivery,3.0
2020/2021,4,E54000020,Northamptonshire,Number of maternities,1821.0
2020/2021,4,E54000020,Northamptonshire,Women known to be non-smokers at time of delivery,1587.0
2020/2021,4,E54000020,Northamptonshire,Women known to be smokers at time of delivery,220.0
2020/2021,4,E54000020,Northamptonshire,Women whose smoking status was not known at time of delivery,14.0
2020/2021,4,E54000009,South Yorkshire and Bassetlaw,Number of maternities,3414.0
2020/2021,4,E54000009,South Yorkshire and Bassetlaw,Women known to be non-smokers at time of delivery,2963.0
2020/2021,4,E54000009,South Yorkshire and Bassetlaw,Women known to be smokers at time of delivery,404.0
2020/2021,4,E54000009,South Yorkshire and Bassetlaw,Women whose smoking status was not known at time of delivery,47.0
2020/2021,4,E54000050,Cumbria and North East,Number of maternities,6398.0
2020/2021,4,E54000050,Cumbria and North East,Women known to be non-smokers at time of delivery,5557.0
2020/2021,4,E54000050,Cumbria and North East,Women known to be smokers at time of delivery,810.0
2020/2021,4,E54000050,Cumbria and North East,Women whose smoking status was not known at time of delivery,31.0
2020/2021,4,E54000051,"Humber, Coast and Vale",Number of maternities,3446.0
2020/2021,4,E54000051,"Humber, Coast and Vale",Women known to be non-smokers at time of delivery,2959.0
2020/2021,4,E54000051,"Humber, Coast and Vale",Women known to be smokers at time of delivery,479.0
2020/2021,4,E54000051,"Humber, Coast and Vale",Women whose smoking status was not known at time of delivery,8.0
2020/2021,4,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Number of maternities,3963.0
2020/2021,4,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women known to be non-smokers at time of delivery,3449.0
2020/2021,4,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women known to be smokers at time of delivery,502.0
2020/2021,4,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women whose smoking status was not known at time of delivery,12.0
2020/2021,4,E54000007,Greater Manchester Health and Social Care Partnership,Number of maternities,7873.0
2020/2021,4,E54000007,Greater Manchester Health and Social Care Partnership,Women known to be non-smokers at time of delivery,7185.0
2020/2021,4,E54000007,Greater Manchester Health and Social Care Partnership,Women known to be smokers at time of delivery,688.0
2020/2021,4,E54000007,Greater Manchester Health and Social Care Partnership,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E54000008,Cheshire and Merseyside,Number of maternities,5433.0
2020/2021,4,E54000008,Cheshire and Merseyside,Women known to be non-smokers at time of delivery,4766.0
2020/2021,4,E54000008,Cheshire and Merseyside,Women known to be smokers at time of delivery,590.0
2020/2021,4,E54000008,Cheshire and Merseyside,Women whose smoking status was not known at time of delivery,77.0
2020/2021,4,E54000048,Healthier Lancashire and South Cumbria,Number of maternities,3802.0
2020/2021,4,E54000048,Healthier Lancashire and South Cumbria,Women known to be non-smokers at time of delivery,3352.0
2020/2021,4,E54000048,Healthier Lancashire and South Cumbria,Women known to be smokers at time of delivery,442.0
2020/2021,4,E54000048,Healthier Lancashire and South Cumbria,Women whose smoking status was not known at time of delivery,8.0
2020/2021,4,E38000020,NHS Brent CCG,Number of maternities,1007.0
2020/2021,4,E38000020,NHS Brent CCG,Women known to be non-smokers at time of delivery,975.0
2020/2021,4,E38000020,NHS Brent CCG,Women known to be smokers at time of delivery,31.0
2020/2021,4,E38000020,NHS Brent CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000031,NHS Central London (Westminster) CCG,Number of maternities,342.0
2020/2021,4,E38000031,NHS Central London (Westminster) CCG,Women known to be non-smokers at time of delivery,330.0
2020/2021,4,E38000031,NHS Central London (Westminster) CCG,Women known to be smokers at time of delivery,10.0
2020/2021,4,E38000031,NHS Central London (Westminster) CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,4,E38000048,NHS Ealing CCG,Number of maternities,934.0
2020/2021,4,E38000048,NHS Ealing CCG,Women known to be non-smokers at time of delivery,909.0
2020/2021,4,E38000048,NHS Ealing CCG,Women known to be smokers at time of delivery,24.0
2020/2021,4,E38000048,NHS Ealing CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000070,NHS Hammersmith and Fulham CCG,Number of maternities,584.0
2020/2021,4,E38000070,NHS Hammersmith and Fulham CCG,Women known to be non-smokers at time of delivery,564.0
2020/2021,4,E38000070,NHS Hammersmith and Fulham CCG,Women known to be smokers at time of delivery,19.0
2020/2021,4,E38000070,NHS Hammersmith and Fulham CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000074,NHS Harrow CCG,Number of maternities,752.0
2020/2021,4,E38000074,NHS Harrow CCG,Women known to be non-smokers at time of delivery,713.0
2020/2021,4,E38000074,NHS Harrow CCG,Women known to be smokers at time of delivery,38.0
2020/2021,4,E38000074,NHS Harrow CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000082,NHS Hillingdon CCG,Number of maternities,740.0
2020/2021,4,E38000082,NHS Hillingdon CCG,Women known to be non-smokers at time of delivery,698.0
2020/2021,4,E38000082,NHS Hillingdon CCG,Women known to be smokers at time of delivery,42.0
2020/2021,4,E38000082,NHS Hillingdon CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000084,NHS Hounslow CCG,Number of maternities,504.0
2020/2021,4,E38000084,NHS Hounslow CCG,Women known to be non-smokers at time of delivery,487.0
2020/2021,4,E38000084,NHS Hounslow CCG,Women known to be smokers at time of delivery,17.0
2020/2021,4,E38000084,NHS Hounslow CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000202,NHS West London CCG,Number of maternities,486.0
2020/2021,4,E38000202,NHS West London CCG,Women known to be non-smokers at time of delivery,478.0
2020/2021,4,E38000202,NHS West London CCG,Women known to be smokers at time of delivery,6.0
2020/2021,4,E38000202,NHS West London CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,4,E38000240,NHS North Central London CCG,Number of maternities,3913.0
2020/2021,4,E38000240,NHS North Central London CCG,Women known to be non-smokers at time of delivery,3678.0
2020/2021,4,E38000240,NHS North Central London CCG,Women known to be smokers at time of delivery,199.0
2020/2021,4,E38000240,NHS North Central London CCG,Women whose smoking status was not known at time of delivery,36.0
2020/2021,4,E38000004,NHS Barking and Dagenham CCG,Number of maternities,677.0
2020/2021,4,E38000004,NHS Barking and Dagenham CCG,Women known to be non-smokers at time of delivery,627.0
2020/2021,4,E38000004,NHS Barking and Dagenham CCG,Women known to be smokers at time of delivery,50.0
2020/2021,4,E38000004,NHS Barking and Dagenham CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000035,NHS City and Hackney CCG,Number of maternities,1055.0
2020/2021,4,E38000035,NHS City and Hackney CCG,Women known to be non-smokers at time of delivery,1013.0
2020/2021,4,E38000035,NHS City and Hackney CCG,Women known to be smokers at time of delivery,42.0
2020/2021,4,E38000035,NHS City and Hackney CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000077,NHS Havering CCG,Number of maternities,698.0
2020/2021,4,E38000077,NHS Havering CCG,Women known to be non-smokers at time of delivery,658.0
2020/2021,4,E38000077,NHS Havering CCG,Women known to be smokers at time of delivery,40.0
2020/2021,4,E38000077,NHS Havering CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000113,NHS Newham CCG,Number of maternities,1172.0
2020/2021,4,E38000113,NHS Newham CCG,Women known to be non-smokers at time of delivery,1115.0
2020/2021,4,E38000113,NHS Newham CCG,Women known to be smokers at time of delivery,55.0
2020/2021,4,E38000113,NHS Newham CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,4,E38000138,NHS Redbridge CCG,Number of maternities,918.0
2020/2021,4,E38000138,NHS Redbridge CCG,Women known to be non-smokers at time of delivery,887.0
2020/2021,4,E38000138,NHS Redbridge CCG,Women known to be smokers at time of delivery,30.0
2020/2021,4,E38000138,NHS Redbridge CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000186,NHS Tower Hamlets CCG,Number of maternities,983.0
2020/2021,4,E38000186,NHS Tower Hamlets CCG,Women known to be non-smokers at time of delivery,956.0
